username,video_description,hashtag_names,id,like_count,music_id,region_code,comment_count,create_time,share_count,view_count,link
olympusfarms,Good for incorporating in your diet for a healthier meal! #hydroponicsphilippines #urbanfarming #fyp #spinach #foryou #fypシ,"foryou,fyp,spinach,urbanfarming,fypシ,hydroponicsphilippines",7124914154552528155,20,7113182296387570434,PH,0,1658898355,2,1031,https://www.tiktok.com/@olympusfarms/video/7124914154552528155
bandlhydroponics,Halimaw sa laki. Ahahaha. 🤣🤣Ligaw na variety ng lettuce.#hydroponicfarming #lettuce #urbanfarming #hydroponics #lettucesalad #homemade #kanisaladroll,"lettuce,homemade,hydroponics,urbanfarming,lettucesalad,hydroponicfarming,kanisaladroll",7124249844578798875,33,6876469310500374536,PH,0,1658743681,0,275,https://www.tiktok.com/@bandlhydroponics/video/7124249844578798875
olympusfarms,Get yours now! #urbanfarming #hydroponicsphilippines #foryou #fypシ,"foryou,urbanfarming,fypシ,hydroponicsphilippines",7123899596740234523,6,6777263935914510337,PH,0,1658662132,1,545,https://www.tiktok.com/@olympusfarms/video/7123899596740234523
waterfarmer11,#aquaponics #aquaponicssystems #aquaponicsph #urbanfarming #organic #organicfarming #aquaponicsmanila,"organic,aquaponics,urbanfarming,organicfarming,aquaponicsmanila,aquaponicssystems,aquaponicsph",7123723425587219738,7,7123723456151079707,PH,0,1658621124,0,523,https://www.tiktok.com/@waterfarmer11/video/7123723425587219738
kristinaberoy,thank you Very good 💗💗💗#urbanfarming,urbanfarming,7123575280572091674,0,6703138609899243521,PH,0,1658586621,0,131,https://www.tiktok.com/@kristinaberoy/video/7123575280572091674
agriculturemagazine,Living in the city doesn't mean you can no longer get involved in farming. Try and learn about urban farming here at BGC Community Farm. Learn more in the comments. #urbanagriculture #agriculture #farming #bgc,"bgc,farming,agriculture,urbanagriculture",7122231438014975259,21,7064712529888413700,PH,1,1658273747,2,1609,https://www.tiktok.com/@agriculturemagazine/video/7122231438014975259
ecruzindls,Hustle and Grind! 🍄 #fypシ #farm2o #wocr #warriorsofcoldrice #oystermushroom #mushroom #urbanfarming,"mushroom,urbanfarming,oystermushroom,fypシ,wocr,warriorsofcoldrice,farm2o",7122128511900405018,69,6967293486148406018,PH,3,1658249775,9,3038,https://www.tiktok.com/@ecruzindls/video/7122128511900405018
olympusfarms,Look at these massive pechay grown through Hydroponics! #hydroponicsphilippines #pechay #urbanfarming #foryou #fypシ,"foryou,urbanfarming,pechay,fypシ,hydroponicsphilippines",7121677990349524250,18,7121678021127342874,PH,0,1658144874,1,1207,https://www.tiktok.com/@olympusfarms/video/7121677990349524250
g.spotph,"When you need a cold and refreshing drink, you might wanna give this one a go. It's healthy too! Check this video out to see how to make a kid-friendly micro-green smoothie. #healthy #healthyfood #microgreens #organic #cebucity #visayas #mindanao #gspotph #organicproduce #vegan #fyp #urbanfarming #fresh #food #foodie #salad #nutrition","food,vegan,fresh,healthy,salad,organic,nutrition,healthyfood,fyp,foodie,visayas,cebucity,mindanao,organicproduce,urbanfarming,microgreens,gspotph",7121543724131306778,14,7121543771220724507,PH,0,1658113616,1,323,https://www.tiktok.com/@g.spotph/video/7121543724131306778
greenpasturehydroponics,"Green Pasture free actual training from Taguig City to Bulacan, Let's promote urban farming salamat po sa tiwala!",,7121318386465770778,13,6953451383697722113,PH,0,1658061147,1,170,https://www.tiktok.com/@greenpasturehydroponics/video/7121318386465770778
cebubh,#fyp #fypシ゚viral #learnwithtiktok #urbanfarming #tipsandtricks #aquaponicssystems #aquaponics #kangkong #Agritech #futurefarming #reuseable,"fyp,tipsandtricks,aquaponics,kangkong,reuseable,urbanfarming,futurefarming,agritech,learnwithtiktok,fypシ゚viral,aquaponicssystems",7118345084420001051,1793,7074912610465975067,PH,30,1657368871,60,78351,https://www.tiktok.com/@cebubh/video/7118345084420001051
cebubh,Vertical Set-up #fyp #fypageシ #urbanfarming #Totinos425 #aquaponicssystems #agritech #foodsolution #tipsandtricks #aquaponics #departmentofagriculture🌾🌾,"fyp,tipsandtricks,aquaponics,urbanfarming,agritech,fypageシ,departmentofagriculture🌾🌾,foodsolution,aquaponicssystems,Totinos425",7117927150493158683,529,6681198633301314311,PH,9,1657271563,40,14584,https://www.tiktok.com/@cebubh/video/7117927150493158683
g.spotph,There is a way to enjoy vegetables—through the magic of microgreens! Watch Kailani Greens Cebu answer a few FAQs about them! #microgreens #healthyfood #organic #vegan #urbanfarming #food #microgreen #superfood #microgreensfarm #healthy #foodie #vegetarian #healthylifestyle #nutrition #eatlocal #sprouts #urbanfarm #foodporn #salad #farmtotable #plantbased #verticalfarming #vegetables #supportlocal #cebucity #visayas #mindanao #gspotph,"food,vegan,healthy,foodporn,vegetables,salad,organic,nutrition,healthyfood,vegetarian,supportlocal,foodie,healthylifestyle,sprouts,superfood,visayas,cebucity,mindanao,plantbased,farmtotable,urbanfarm,urbanfarming,microgreen,eatlocal,microgreens,verticalfarming,microgreensfarm,gspotph",7117461731097464091,150,7117461766241651482,PH,5,1657163200,26,3005,https://www.tiktok.com/@g.spotph/video/7117461731097464091
uniquelyshaped,"The best utban farming book that you need to read. It presented different types of urban farming such as Container, Vertical, Raised Bed, Microgreens, Water Bonsai, Hydroponics and Aquaponics. It can also be use as textbook and manual for students, instructors, and even for comdev or social workers. An NGO can adopt these urban farming technology and integrate in their community projects. #farming #farminglife","farming,farminglife",7117411871459675418,279,7117411877830904603,PH,2,1657151600,1,5761,https://www.tiktok.com/@uniquelyshaped/video/7117411871459675418
olympusfarms,Watching them grow is so fulfilling! #hydroponicsphilippines #urbanfarming #basil,"basil,urbanfarming,hydroponicsphilippines",7137863853462883611,4,7090497190459755290,PH,0,1661913441,0,164,https://www.tiktok.com/@olympusfarms/video/7137863853462883611
baquranfarm,#bunot #cocopeat #farming #ilikethis #youlikethis #howyoulikethat #barabimbarabum #pow #aquaponics #urbanfarming #greens #veggies #homemade #plants #vegetables,"pow,vegetables,ilikethis,plants,veggies,homemade,greens,youlikethis,farming,howyoulikethat,aquaponics,bunot,urbanfarming,barabimbarabum,cocopeat",7137464028938489114,448,7137463976056621851,PH,11,1661820350,6,35628,https://www.tiktok.com/@baquranfarm/video/7137464028938489114
oneph_cignal,"PART 5 | #SerbiTok l Aloe vera, very good sa pagpapatubo ng bulaklak ng halaman! #oneph #newsph #masaganangbuhay #fertilizer #urbanfarming","fertilizer,oneph,urbanfarming,newsph,masaganangbuhay,serbitok",7137294168639982875,455,7137294200714464027,PH,0,1661780799,10,64905,https://www.tiktok.com/@oneph_cignal/video/7137294168639982875
oneph_cignal,"PART 4 | #SerbiTok l Aloe vera, very good sa pagpapatubo ng bulaklak ng halaman! #oneph #newsph #masaganangbuhay #fertilizer #urbanfarming","fertilizer,oneph,urbanfarming,newsph,masaganangbuhay,serbitok",7137293876540214554,667,7137293963010083611,PH,5,1661780731,19,61577,https://www.tiktok.com/@oneph_cignal/video/7137293876540214554
oneph_cignal,"PART 3 | #SerbiTok l Aloe vera, very good sa pagpapatubo ng bulaklak ng halaman! #oneph #newsph #masaganangbuhay #fertilizer #urbanfarming","fertilizer,oneph,urbanfarming,newsph,masaganangbuhay,serbitok",7137293745212427546,501,7137293875823397659,PH,1,1661780702,14,61462,https://www.tiktok.com/@oneph_cignal/video/7137293745212427546
oneph_cignal,"PART 1 | #SerbiTok l Aloe vera, very good sa pagpapatubo ng bulaklak ng halaman! #oneph #newsph #masaganangbuhay #fertilizer #urbanfarming","fertilizer,oneph,urbanfarming,newsph,masaganangbuhay,serbitok",7137292808401980698,411,7137292858419448603,PH,2,1661780484,5,60820,https://www.tiktok.com/@oneph_cignal/video/7137292808401980698
baquranfarm,Eat your veggies 😁 #vegetables #urbanfarming #farmingathome #home #peaceful #TikTokAwardsPH2022 #RMPHGrandFanFest #GenshinTeleport #comingsoon2022 #herewego #fy #fypppppppppppppp #fypシ゚viral #eathealthy #obsessed #homemade #literally #fromscratch #goals #dreams #lettuce🥬,"goals,home,peaceful,obsessed,dreams,literally,vegetables,herewego,homemade,fy,eathealthy,fromscratch,urbanfarming,fypppppppppppppp,lettuce🥬,comingsoon2022,farmingathome,fypシ゚viral,GenshinTeleport,tiktokawardsph2022,rmphgrandfanfest",7137127975144721690,4,7137127987568233242,PH,0,1661742104,0,74,https://www.tiktok.com/@baquranfarm/video/7137127975144721690
baquranfarm,They are growing a bit fast. Mga Tilapiang workers. #TikTokAwardsPH2022 #RMPHGrandFanFest #GenshinTeleport #fyp #fy #fypppppppppppppp #fypシ゚viral #fish #fishtok #vegetables #veggies #aquaponics #young #system #baquran #urbanfarming #farmlife #peaceful,"fish,peaceful,vegetables,veggies,fy,system,farmlife,fyp,aquaponics,urbanfarming,fishtok,fypppppppppppppp,fypシ゚viral,baquran,GenshinTeleport,tiktokawardsph2022,rmphgrandfanfest",7137127642058214682,2,7137127680570362651,PH,0,1661742030,0,58,https://www.tiktok.com/@baquranfarm/video/7137127642058214682
vhuddheesirk,#urbanfarming #lettuce #urbangardening available at lettuce ni mardhee..😄,"lettuce,urbangardening,urbanfarming",7137107823116389658,5,5000000001060697370,PH,0,1661737415,0,34,https://www.tiktok.com/@vhuddheesirk/video/7137107823116389658
waterfarmer11,#aquaponics #organic #urbanfarming #diy,"diy,organic,aquaponics,urbanfarming",7137097878492810522,4,7137097912181394203,PH,0,1661735103,1,440,https://www.tiktok.com/@waterfarmer11/video/7137097878492810522
kimromero752,#fyp #phimhay akhro urban farming community project,"fyp,phimhay",7136378531180825883,19,6705061581165692930,PH,1,1661567612,1,375,https://www.tiktok.com/@kimromero752/video/7136378531180825883
merayabasrusiana,Memories Urban Farming,,7136197964015357211,4,7098939394085702406,PH,0,1661525568,1,39,https://www.tiktok.com/@merayabasrusiana/video/7136197964015357211
berneculus,from scratch to harvest 👨‍🌾💚 #hydroponics #kratkymethod #urbanfarming #amateurfarmer #hydroponicsphilippines #hydroponicsystem,"hydroponics,urbanfarming,hydroponicsystem,kratkymethod,amateurfarmer,hydroponicsphilippines",7135955078749375771,112,6896437580359895810,PH,1,1661469025,3,2314,https://www.tiktok.com/@berneculus/video/7135955078749375771
jgsbackyardlettuce,Fresh Deliveries Today. ;) #hydroponics #kagulay #urbanfarming,"hydroponics,urbanfarming,kagulay",7135800782812712218,45,6941996586901702658,PH,7,1661433094,1,759,https://www.tiktok.com/@jgsbackyardlettuce/video/7135800782812712218
hydroponicsstamaria,Hydroponics #hydroponicsforbeginners #hydroponics #homegarden #homegardening #plant #plants #learnontiktok #eduwow #gardening #gardeningproject #seedtotable #growourown #sustainable #kratky #kratkymethod #hydroponics #hydroponicsystem #hydroponicsphilippines #hydroponicsoftiktok #fyp #foryourpage #lettuce #sistainability #urbanfarming #gulayan #vegestable #agriculture #plantplantplant #plantita #tiktokawards2022,"plants,lettuce,plant,gardening,fyp,sustainable,hydroponics,agriculture,plantita,homegarden,eduwow,vegestable,urbanfarming,kratky,foryourpage,homegardening,gulayan,learnontiktok,hydroponicsystem,seedtotable,growourown,plantplantplant,kratkymethod,gardeningproject,hydroponicsoftiktok,hydroponicsphilippines,tiktokawards2022,sistainability,hydroponicsforbeginners",7135458727829802266,18,6910675399857702913,PH,1,1661353453,0,840,https://www.tiktok.com/@hydroponicsstamaria/video/7135458727829802266
shangpericoroldan,Urban farming 🍀🌿,,7133105928387317019,0,6893855478950987778,PH,0,1660805650,0,30,https://www.tiktok.com/@shangpericoroldan/video/7133105928387317019
jgsbackyardlettuce,today's video.. Harvest harvest fresh Cabbage #cabbage #urbanfarming,"cabbage,urbanfarming",7133034430070803739,34,7133034454603303706,PH,3,1660789004,2,857,https://www.tiktok.com/@jgsbackyardlettuce/video/7133034430070803739
rollieabinojapuyawan,updated pic for upgrading our garden 💚🌱#urbanframingpasigcity #pasigcity #urbanfarming #🌱💚,"pasigcity,urbanfarming,🌱💚,urbanframingpasigcity",7149234039847800091,64,7149234087851608858,PH,0,1664560780,3,633,https://www.tiktok.com/@rollieabinojapuyawan/video/7149234039847800091
freedom.farmers,"When transplanting lettuce, don’t plant them too deep as soil could wash in on the growing point. #gardening101 #lettuce #eatyourvegetables #farmtotable #urbanfarming #farming ","lettuce,farming,eatyourvegetables,farmtotable,urbanfarming,gardening101",7149234006473608474,27,7149234006054292251,PH,0,1664560769,0,1432,https://www.tiktok.com/@freedom.farmers/video/7149234006473608474
freedom.farmers,"If you have limited time, space or skills, learn how to grow Microgreens! #growyourownfood #farmtotable #smallbusiness #entrepeneurship #urbanfarming #microgreens #makemoneyfromhome ","smallbusiness,growyourownfood,entrepeneurship,farmtotable,urbanfarming,makemoneyfromhome,microgreens",7148989419003858202,146,6777338702893942785,PH,5,1664503812,1,2259,https://www.tiktok.com/@freedom.farmers/video/7148989419003858202
bghydroponicsbulakan,Indoor Farming l Small Business Ideas l Hydroponics Farming #bghydroponicsbulakan #lettuce #seedlings #smallbusiness #workfromhome #indoorfarming #hydroponics #fyp #urbanfarming,"workfromhome,lettuce,fyp,hydroponics,seedlings,smallbusiness,urbanfarming,indoorfarming,bghydroponicsbulakan",7148960169190296858,21,6779306090560489474,PH,5,1664497021,0,1306,https://www.tiktok.com/@bghydroponicsbulakan/video/7148960169190296858
metalsef,#urbanfarming #oystermushrooms #Farm2o #aquaculture #urbanfarm,"aquaculture,urbanfarm,urbanfarming,oystermushrooms,farm2o",7148666905849629979,30,6889799662430226433,PH,0,1664428722,0,525,https://www.tiktok.com/@metalsef/video/7148666905849629979
freedom.farmers,They’re time-consuming to harvest. But my favorite thing to do with this crop: canning and pickling! #vegetablegarden #gardening101 #crops #farmlife #urbanfarming #bushbeans #beansprouts #farmtok #homestead,"homestead,farmlife,crops,beansprouts,bushbeans,urbanfarming,vegetablegarden,gardening101,farmtok",7148491914352921882,40,6722656094272883458,PH,4,1664387992,1,1211,https://www.tiktok.com/@freedom.farmers/video/7148491914352921882
zdieh_18,Urban Gardening / Organic farming  #urbanfarming #organic #farminginthecity #bellpepper #calamansi #luya #tomato #eggplant,"organic,eggplant,tomato,luya,bellpepper,calamansi,urbanfarming,farminginthecity",7148423799225044250,2,6779306090560489474,PH,0,1664372120,1,12,https://www.tiktok.com/@zdieh_18/video/7148423799225044250
tjlettuceinacup,1 week na sa fridge pero fresh pa din ang ating Lettuce 🤗 #baonideas #healthysnackideas #healthysnacks #sandwich #food #foodie #urbanfarming #hydroponicsystem #lettuce  #lettuceinacup #hydroponics #farmlife #fyp #healthyfood #hydroponicgreenhouse,"food,sandwich,lettuce,healthyfood,farmlife,fyp,foodie,hydroponics,healthysnacks,healthysnackideas,urbanfarming,hydroponicsystem,hydroponicgreenhouse,lettuceinacup,baonideas",7148292963364261146,59,6732536571318257666,PH,3,1664341656,2,6682,https://www.tiktok.com/@tjlettuceinacup/video/7148292963364261146
freedom.farmers,Right crop selection + marketing + dedication can make a healthy profit per month! #sidehustle #microbusiness #entrepreneur #farmtok #microgreens #urbanfarming #verticalfarming #successstory,"entrepreneur,sidehustle,successstory,urbanfarming,microgreens,microbusiness,verticalfarming,farmtok",7148190721172983066,86,7131107526581717806,PH,3,1664317864,6,1985,https://www.tiktok.com/@freedom.farmers/video/7148190721172983066
olympusfarms,Neem Oil is an organic product. Tried and tested in keeping pests away. ☺️ #hydroponics #urbanfarming #fypシ #foryou,"foryou,hydroponics,urbanfarming,fypシ",7147988873447001370,6,7067274755530951429,PH,0,1664270855,0,243,https://www.tiktok.com/@olympusfarms/video/7147988873447001370
isabelcalvo1725,#UrbanFarming #ForEducationalPurposes #Sowing #Pagpupunla #Okra #mustard #diymaterials #fypシ #foryoupage,"sowing,mustard,okra,urbanfarming,foryoupage,foreducationalpurposes,fypシ,diymaterials,pagpupunla",7147718328377740571,30,7147718529130662682,PH,0,1664207867,4,350,https://www.tiktok.com/@isabelcalvo1725/video/7147718328377740571
kaliwanagnathanmigs,#habanero #kale #heirloom #kaliwanag #hydroponics #urbanfarming #indoorhydroponics Trying out to grow something different.,"kale,habanero,heirloom,hydroponics,urbanfarming,indoorhydroponics,kaliwanag",7147632698452954395,5,6941556858093668354,PH,0,1664187928,3,115,https://www.tiktok.com/@kaliwanagnathanmigs/video/7147632698452954395
freedom.farmers,We have been bursting at the seams these past few weeks. Can’t wait to move to a new space! 🌱  #farmlife #urbanfarming #verticalfarming #microgreens #hustle #businesstok #farmtok #farmtotable,"hustle,farmlife,farmtotable,urbanfarming,microgreens,verticalfarming,businesstok,farmtok",7146730390856813850,47,6917162548110297089,PH,2,1663977859,2,1031,https://www.tiktok.com/@freedom.farmers/video/7146730390856813850
freedom.farmers,One of the most important products for many farms is the salad mix. See what our mix is made up of! #lettuce #salad #saladrecipe #healthyrecipes #farmtotable #growyourownfood #urbanfarming #homestead,"salad,lettuce,homestead,healthyrecipes,growyourownfood,saladrecipe,farmtotable,urbanfarming",7146693618210852122,42,6773851609840486402,PH,1,1663969347,0,1800,https://www.tiktok.com/@freedom.farmers/video/7146693618210852122
kaliwanagnathanmigs,"#hydroponics #nutrientfilmtechnique #katanim #kaliwanag #urbanfarming #indoorhydroponics Nutrients for our hydroponic farm, Nutrihydro.","hydroponics,urbanfarming,katanim,indoorhydroponics,kaliwanag,nutrientfilmtechnique",7146505612338187546,3,6580213968705424134,PH,0,1663925505,0,191,https://www.tiktok.com/@kaliwanagnathanmigs/video/7146505612338187546
hydroponicsstamaria,hydroponics #hydroponics #growyourown   #gardening #urbanfarming #hydroponicsystem #hydroponic #hidroponik #greenhouse #horticulture #indoorgrow #organic #homegrown #garden #plants #agriculture #indoorplants #indoorgarden #growers #farming,"organic,garden,homegrown,plants,gardening,greenhouse,farming,hydroponic,hydroponics,agriculture,growers,hidroponik,horticulture,indoorgarden,growyourown,urbanfarming,indoorplants,indoorgrow,hydroponicsystem",7146382320503770395,4,7002221508428892930,PH,0,1663896810,1,206,https://www.tiktok.com/@hydroponicsstamaria/video/7146382320503770395
berneculus,fresh lettuce from the backyard 💚 #hydroponics #urbanfarming,"hydroponics,urbanfarming",7146176150706949403,105,7136078505414773530,PH,3,1663848799,4,2706,https://www.tiktok.com/@berneculus/video/7146176150706949403
bandlhydroponics,#hydroponics #urbanfarming #lettuce🥬 #hydroponicfarming,"hydroponics,urbanfarming,lettuce🥬,hydroponicfarming",7146136897880968474,0,7083780207056553985,PH,0,1663839661,1,5,https://www.tiktok.com/@bandlhydroponics/video/7146136897880968474
raultsuangco,BGSO ( Brotherhood of Good Samaritans Org. ) Urban Farming #bgso#BBMtigers,"bbmtigers,bgso",7160715415058976026,15,7062983972515252226,PH,0,1667233987,5,103,https://www.tiktok.com/@raultsuangco/video/7160715415058976026
rolly773,Urban Farming kahit maliit lng na lugar ng tataniman🙂,,7160130010286738715,247,6860547678225303554,PH,0,1667097685,1,1821,https://www.tiktok.com/@rolly773/video/7160130010286738715
freedom.farmers,"Today we’re doing a lot of planting, flipping beds and harvesting using the greens harvester! #LearnItOnTikTok #gardening101 #plantingchallenge #urbanfarming #crops","crops,plantingchallenge,urbanfarming,gardening101,learnitontiktok",7159791072900812059,36,7159791127700540186,PH,4,1667018772,1,2122,https://www.tiktok.com/@freedom.farmers/video/7159791072900812059
etcfindsbysheena,naging plantita ka ba noong pandemic? this is your sign to start urban farming #urbanfarming #greenleaves #growyourfood #fyp,"fyp,greenleaves,urbanfarming,growyourfood",7159407777545342235,9,7159407824102132507,PH,0,1666929527,0,397,https://www.tiktok.com/@etcfindsbysheena/video/7159407777545342235
kapitanamiolee,Batch 44 harvest #kapitanamiolee #foryourpage #fyp #hydroponics #hydroponicsphilippines #urbanfarming #lettucelovers #SSS,"fyp,sss,hydroponics,lettucelovers,urbanfarming,foryourpage,hydroponicsphilippines,kapitanamiolee",7159361712016133402,43,6773888441802311681,PH,3,1666918804,1,992,https://www.tiktok.com/@kapitanamiolee/video/7159361712016133402
kapitanamiolee,Lettuce for baon #kapitanamiolee #foryourpage #sss #fyp #hydroponics #hydroponicsphilippines #urbanfarming #tiktokviral #foryou,"foryou,fyp,sss,hydroponics,urbanfarming,tiktokviral,foryourpage,hydroponicsphilippines,kapitanamiolee",7158999859016584475,22,7156650213355178758,PH,2,1666834556,0,685,https://www.tiktok.com/@kapitanamiolee/video/7158999859016584475
ecruzindls,🍄🥹❤️ #fyp #oystermushroom #urbanfarming #eeurbanplanting #business #wocr #warriorsofcoldrice #farm2o,"business,fyp,urbanfarming,oystermushroom,wocr,warriorsofcoldrice,eeurbanplanting,farm2o",7158713543364332826,56,7156764711228049409,PH,2,1666767889,2,930,https://www.tiktok.com/@ecruzindls/video/7158713543364332826
kaliwanagnathanmigs,#renovation #hydroponics #indoorgarden #foryoupage #urbanfarming #tiktokshorts #indoorhydroponics renovate to improve.,"renovation,hydroponics,indoorgarden,urbanfarming,foryoupage,tiktokshorts,indoorhydroponics",7158710215867714843,8,6712142375629621250,PH,0,1666767113,0,283,https://www.tiktok.com/@kaliwanagnathanmigs/video/7158710215867714843
urbanfarmertv,Proud to tell my younger self that she grew up to a dreamer and a fighter ❤️ #learnitontiktok #learnontiktok #motivation #motivationph #urbanfarming  #garden #gardentok #gardening #gardenproject #gardening101 #homeproject  #homegarden #homegardening #hydroponicgarden #hydroponics #hydroponicsystem  #growyourown #growyourownfood   #horticulture    #healthy    #healthyfood  #usa #america #kansas #colorado #illinois #minnesota  #texas #california #urbanfarmertv,"california,kansas,illinois,america,usa,colorado,healthy,texas,motivation,garden,minnesota,healthyfood,gardening,hydroponics,homeproject,horticulture,homegarden,growyourownfood,growyourown,urbanfarming,homegardening,gardenproject,learnontiktok,gardening101,hydroponicsystem,motivationph,gardentok,learnitontiktok,hydroponicgarden,urbanfarmertv",7158622396524547329,1567,7158622486085634817,PH,12,1666746705,7,8237,https://www.tiktok.com/@urbanfarmertv/video/7158622396524547329
freedom.farmers,These are my least favorite microgreens to grow. #sidehustle #farmtok #smallbusiness #urbanfarming #gardening101 #farmingtips,"sidehustle,smallbusiness,urbanfarming,gardening101,farmingtips,farmtok",7158620439533587738,55,6817342688401033218,PH,3,1666746219,3,1667,https://www.tiktok.com/@freedom.farmers/video/7158620439533587738
freedom.farmers,"Today we’re doing a lot of planting, flipping beds and flame weeding! #LearnItOnTikTok #gardening101 #plantingchallenge #urbanfarming #crops ","crops,plantingchallenge,urbanfarming,gardening101,learnitontiktok",7158530504608746778,11,7072513628145977346,PH,0,1666725295,0,909,https://www.tiktok.com/@freedom.farmers/video/7158530504608746778
mylinesarno,#fyp #urbanfarming Almaba,"fyp,urbanfarming",7158444722871160070,1,7158444732762884869,PH,0,1666705299,1,237,https://www.tiktok.com/@mylinesarno/video/7158444722871160070
louabucay,#CapCut URBAN FARMING AUTHAKING #♥️♥️♥️🥰🌱🌱,"capcut,♥️♥️♥️🥰🌱🌱",7158434460596194587,28,7158434524308753178,PH,4,1666702907,1,76,https://www.tiktok.com/@louabucay/video/7158434460596194587
kapitanamiolee,Bili na mga suki #foryourpage #kapitanamiolee #tiktokviral #sss #urbanfarming #hydroponicsphilippines #harvest #nutrihydroplantnutrients #foryou #fyp #lettucelover,"foryou,fyp,harvest,sss,lettucelover,urbanfarming,tiktokviral,foryourpage,hydroponicsphilippines,kapitanamiolee,nutrihydroplantnutrients",7158272757669596443,16,7154014935697033986,PH,2,1666665260,1,311,https://www.tiktok.com/@kapitanamiolee/video/7158272757669596443
kapitanamiolee,SOLD OUT #foryourpage #kapitanamiolee #sss #nutrihydroplantnutrients #hydroponics #hydroponicsphilippines #urbanfarming #lettucelover #harvest #maramingsalamat,"harvest,sss,hydroponics,lettucelover,maramingsalamat,urbanfarming,foryourpage,hydroponicsphilippines,kapitanamiolee,nutrihydroplantnutrients",7158224978062609691,32,7156905509256186651,PH,10,1666654138,1,794,https://www.tiktok.com/@kapitanamiolee/video/7158224978062609691
aloja1106,urban farming❣️ #farm  #urbanlife  #simplelife,"simplelife,farm,urbanlife",7157693620705824027,15,6948186426961840130,PH,1,1666530417,0,168,https://www.tiktok.com/@aloja1106/video/7157693620705824027
tjlettuceinacup,Clouds of Lettuce 🥬 #tjlettuceinacup #hydroponics #lettuce #fyp #urbanfarming #minifarm #farmlife,"lettuce,farmlife,fyp,hydroponics,minifarm,urbanfarming,tjlettuceinacup",7171804864220056858,22,6599518344037010178,PH,1,1669815948,1,571,https://www.tiktok.com/@tjlettuceinacup/video/7171804864220056858
casagrasya,#Technolympics #LSPU-ATBI #DOST #youngfarmerschallenge2022 #agricoolture #hydroponics #urbanfarming,"hydroponics,dost,technolympics,lspu,urbanfarming,agricoolture,youngfarmerschallenge2022",7171791442040425755,2,6782318616630003714,PH,0,1669812821,0,220,https://www.tiktok.com/@casagrasya/video/7171791442040425755
nutriafarm,Harvesting soon! Stay tuned 🫰🏻 #hydroponics #farm #farmlife #harvest2022 #comingsoon #lettuce #urbanfarming,"comingsoon,farm,lettuce,farmlife,hydroponics,urbanfarming,harvest2022",7171766068892028187,3,7171766089825651482,PH,1,1669806916,2,534,https://www.tiktok.com/@nutriafarm/video/7171766068892028187
vilmabarotillo,Urban Farming - Plastic Bottle#Urbanfarming#CapCut#fypシ゚viral🖤tiktok☆♡🦋myvideo,"urbanfarming,capcut,fypシ゚viral🖤tiktok☆♡🦋myvideo",7171710284254547227,98,7171710477616106267,PH,24,1669793929,7,606,https://www.tiktok.com/@vilmabarotillo/video/7171710284254547227
ecruzindls,Harvest time! ☝🏼🙏🏼❤️🥰 #hydroponics #urbanfarming #lettuce #mustasa #farm2o #eeurbanplanting #fypシ #tiktokph #tiktokphilippines #foryou #elenacooks💜 #CapCut,"foryou,lettuce,hydroponics,tiktokph,urbanfarming,tiktokphilippines,mustasa,fypシ,capcut,elenacooks💜,eeurbanplanting,farm2o",7171657143278521626,14,7153075272433060650,PH,0,1669781554,0,465,https://www.tiktok.com/@ecruzindls/video/7171657143278521626
freedom.farmers,Right crop selection + marketing + dedication can make a healthy profit per month! #sidehustle #entrepreneur #microgreens #urbanfarming #successstory,"entrepreneur,sidehustle,successstory,urbanfarming,microgreens",7171601126402297115,43,6768716747580278785,PH,2,1669768516,4,1131,https://www.tiktok.com/@freedom.farmers/video/7171601126402297115
metalsef,#farm2o #ube #ubebuns #tastetest  #oystermushroom #tilapia #urbanfarm #urbanfarming #hydroponics our good friend Scott Cox @skizzard22 @Social Reach Agency was kind to visit our humble Farm2o urban farm here in Philippines,"tilapia,tastetest,ube,hydroponics,urbanfarm,urbanfarming,oystermushroom,ubebuns,farm2o",7171090583291759898,17,6817468031438948353,PH,0,1669649644,0,577,https://www.tiktok.com/@metalsef/video/7171090583291759898
tjlettuceinacup,Cinematic Video 🥬 #hydroponics #lettuce #tjlettuceinacup #fyp #urbanfarming #minifarm #farmlife #farm #lettucefarm #cinematic,"farm,cinematic,lettuce,farmlife,fyp,hydroponics,minifarm,urbanfarming,lettucefarm,tjlettuceinacup",7170939429647830299,27,7170939427630811930,PH,1,1669614449,0,577,https://www.tiktok.com/@tjlettuceinacup/video/7170939429647830299
mikojhay35,update sa atiñg Lettuce 16fays old#TikTokAwards2022 #fyppppppppppppppppppppppp #fyppppppppppppppppppppppp #viral #hydrop #hydroponics #hydroponics #backyardgardening #urbangardening #urbanfarming #urbanfarm,"viral,hydroponics,hydrop,urbangardening,urbanfarm,urbanfarming,fyppppppppppppppppppppppp,backyardgardening,tiktokawards2022",7170855960104160539,4,6935583211050010626,PH,0,1669595029,0,453,https://www.tiktok.com/@mikojhay35/video/7170855960104160539
freedom.farmers,It comes off like nothing when it’s frozen! #kale #growyourownfood #urbanfarming #entrepreneur #winterharvest,"entrepreneur,kale,growyourownfood,urbanfarming,winterharvest",7170112957861432603,38,6768739971521054721,PH,2,1669422033,0,1608,https://www.tiktok.com/@freedom.farmers/video/7170112957861432603
