username,video_description,hashtag_names,id,like_count,music_id,region_code,comment_count,create_time,share_count,view_count
lesjumeauxdu67,"Hello !je voulais te parler d’un truc super !. Je fais des présentations à domicile d’un super concept, le rainbow☺️. C’est une simple présentation d’une petite heure  autour d’un café sans aucune obligation d’achat et à la quelle à la fin de la présentation j’offre un diffuseur d’huiles essentielles d’une valeur de 125€ gratuitement même sans achat😁👍. Serait tu toi ou ton entourage intéressé par un petit moment convivial et sympathique ☺️😀?. Ça m’aiderai beaucoup pour réussir à présenter ce super concept à plein de personne ☺️😀.#rainbowsrx #purificateurdair #nettoyageextreme ","rainbowsrx,purificateurdair,nettoyageextreme",7190993938562534662,2,7190993938852498181,FR,0,1674283765,0,22
julienericschaff,"Hello ! Tu tout le monde ☺️.je voulais te parler d’un truc super !. Je fais des présentations à domicile d’un super concept, le rainbow☺️. C’est une simple présentation d’une petite heure  autour d’un café sans aucune obligation d’achat et à la quelle à la fin de la présentation j’offre un diffuseur d’huiles essentielles d’une valeur de 125€ gratuitement même sans achat😁👍. Serait tu toi ou ton entourage intéressé par un petit moment convivial et sympathique ☺️😀?. Ça m’aiderai beaucoup pour réussir à présenter ce super concept à plein de personne ☺️😀#rainbowsrx #purificateurdair #nettoyageextreme .","rainbowsrx,purificateurdair,nettoyageextreme",7190700074215755013,6,7153075272433060650,FR,4,1674215337,0,962
docallergozoom,"Durée de persistance de l’allergène Fel d1 dans l’habitat  - persistance durant 14 jours dans l’air ambiant - persistance d’au moins 6 mois dans la poussière des réservoirs en tissus, sur les meubles,moquettes, fauteuils  - Persistance de plusieurs années dans le matelas si le chat a dormi dessus.  Il faut : un aspirateur à sac avec filtre HEPA, un purificateur d’air HEPA, pas le chat dans la chambre , aspirer le matelas et les canapés et fauteuil en tissu mais aussi on peut transporter des allergènes de chat sur les sièges de voiture ou les vêtements. Prendre des antihistaminiques et possibilité de désensibilisation. Par contre en cas de forte crise d.asthme ou de grosses poussées d.eczéma . Il faut confier le chat à une tierce personne . L.exposition précoce avant l.âge d’un an peut avoir un effet protecteur chez l’enfant #allergie #allergies #chat #cat #animal","animal,cat,allergies,chat,allergie",7190009688170204422,88,6911704731702348550,FR,0,1674054587,1,464
brutshop,C’est la news de la semaine : @dyson a sorti un casque audio purificateur d’air. Vous en pensez quoi ?,,7187366572778933509,76,6839324086548563969,FR,0,1673439192,11,2644
live01211,"Le hyla est un purificateur d'air dit vert, en effet celui-ci consomme seulement 200 Watts en utilisation basique avec un maximum de 730 Watts en pleine capacité . 😎🐸 En plus d'améliorer votre santé au quotidien, celui-ci vous fait économiser de l'argent. 😜 Qui fait ça a part hyla ? 🤔❤  #hylafrance #nature #hyla #hylaarea2 #hylaevolution #purificateurdair #hylashop #economie","nature,hyla,economie,hylaevolution,hylafrance,purificateurdair,hylaarea2,hylashop",7186963420460207365,6,6808317756245592066,FR,2,1673345326,14,706
alex0u__,#humidifier #flamme #electronique #purificateur #air #odeur #santé dans ma bio insta,"air,humidifier,electronique,flamme,odeur,santé,purificateur",7186377028348808453,,7186377031859997445,FR,0,1673208794,0,1
les_bons_plans_amazon_,DYSON CHAUFFAGE/CLIMATISATION/PURIFICATEUR D’AIR ❌ ANCIEN PRIX : 923 EUROS ✅ NOUVEAU PRIX : 699 EUROS 💡 POURCENTAGE DE RÉDUCTION : - 24 % ➡️Lien en bio Instagram⬅️ #ama#amazonn#bonsplansnplan,"amazon,bonsplans",7186276708738190597,5,7186276713448426246,FR,0,1673185436,0,513
la_denicheuse,Le purificateur Briiv permet de nettoyer l’air sans plastique. #nature #purificateur #air #tiktokinnovation #viral #tiktokacademy #decouverte #ladenicheuse,"air,nature,viral,decouverte,tiktokacademy,purificateur,tiktokinnovation,ladenicheuse",7185248721716759814,12,6761172003098462210,FR,0,1672946089,0,432
buomcarambole,Aspiration quotidienne 6 chats 2 adolescents 🙊😵🤣👀 #rainbow #aspirateur #menage #beurk #bieng #travail #nettoyage #purificateurdair #purifier #love #yesss #poussiere #cleantok #cleaning #cleaningtiktok #cleanmotivation🧽 #cleanmotivation #yummy,"love,rainbow,yummy,cleaning,yesss,bieng,beurk,travail,nettoyage,purifier,aspirateur,menage,poussiere,cleantok,cleanmotivation,cleaningtiktok,purificateurdair,cleanmotivation🧽",7203357337350900998,11,6871562456137779970,FR,6,1677162331,1,443
gaudldc,#produitsdebienetre #cosmetiques #produitsdehautequalité #complementsalimentaires #complementsalimentairesnaturels #pertedepoids #gestiondupoids #huilesessentielles #purificateurdeau #purificateurdair #soinduvisage,"pertedepoids,cosmetiques,soinduvisage,huilesessentielles,complementsalimentaires,gestiondupoids,produitsdehautequalité,purificateurdair,purificateurdeau,complementsalimentairesnaturels,produitsdebienetre",7201549151543332101,5,7151225795640297473,FR,0,1676741327,1,253
hlaserie,"Hyla meilleur alliés pour une maison saine.Une passion, un métier. #hyla #purificateurdair #h #aparté #passion #nettoyage #desinfection #allié #fyp #pourtoi #menage ","h,passion,fyp,pourtoi,nettoyage,hyla,menage,allié,desinfection,aparté,purificateurdair",7200901352984202501,13,7187816271247853569,FR,2,1676590503,1,1273
nathapsofd2,"Gagnez la guerre ! Regardez cette vidéo c’est pas faute de le répéter ! Avec notre solution, on vous fera voir ce que vous ne voyez pas à l’œil nu pour préserver votre santé chez vous 📷Demandez un test gratuit pour tester votre intérieur… vous allez être surpris ! #hygiène #asthme #allergies #hylaest #acariens #pollution #purificateurdair #allergene #pollutiondelair #poussiere #virus #Bram #Castelnaudary #Carcassonne #Castres #Revel  #Toulouse #Narbonne #Occitanie","allergies,virus,toulouse,revel,pollution,bram,carcassonne,narbonne,castres,castelnaudary,asthme,occitanie,poussiere,hygiène,hylaest,acariens,allergene,purificateurdair,pollutiondelair",7200488031051123974,4,7200488513763642118,FR,0,1676494376,0,183
elkvr,première review !!!!  c’est un must have pour les petits apparts (pas un partenariat les gars 😅) #chat #purificateurdair #airpurifier #levoit #cat #allergies #pourtoi #chats #tiktokreview #review #avis #amazon  #amazonfinds #musthave #levoitlove #levoitairpurifier #ugc #content,"cat,allergies,amazon,content,chat,musthave,avis,review,chats,pourtoi,ugc,airpurifier,amazonfinds,tiktokreview,levoit,levoitlove,purificateurdair,levoitairpurifier",7216766154285567237,162,7179679214566639618,FR,27,1680284312,27,3217
evelynelry,"🐞 𝐓𝐨𝐧 𝐭𝐫𝐚𝐯𝐚𝐢𝐥 𝐜'𝐞𝐬𝐭 𝐬𝐮𝐩𝐞𝐫𝐟𝐢𝐜𝐢𝐞𝐥 ! Je ne recommande pas que des cures minceur !! ET même si c'etait le cas le bien-être n'est pas superficiel !!  Sachez que je travaille avec des professionnels également 😉! Ce travail est épanouissant et très enrichissant.  Alors n'en déplaise à ceux qui parlent sans savoir, et qui ont ni même essayé. Sachez que j'adore ce que je fais !!  Comme ce matin, lors d'une réunion en zoom avec des pros afin de les informer sur la nécessité de protéger l'air de leur établissement pour eux, leurs personnels et leurs clients 😁 Sachez d'ailleurs que mon purificateur d'air de loin le meilleur du marché par sa technologie est à 50 % de réduction !!  Si vous souhaitez en profitez ou vous informer c'est ici 👉https://m.me/nine.leroy.5",,7216307204343794950,3,6720971173695342593,FR,0,1680177454,0,322
bettyrose.972,"""Purification""pour purifier les énergies de ta maison et remonter le taux vibratoire.  Diffuse le dans la pièce de vie et libère toi de ces odeurs persistantes. #huilesessentielles #ouvertureesprit #purificateurdair #diffusionhuilesessentielles  #énergiepositive #neutraliser ","neutraliser,huilesessentielles,énergiepositive,purificateurdair,ouvertureesprit,diffusionhuilesessentielles",7214553364229672197,4,7214553350259411718,FR,0,1679769109,1,151
bettyrose.972,"Thièves la synergie qui tue les microbes, virus, bactéries.  Diffuses la 30 minutes avant l'arrivée de tes enfants qui rentrent de l'école. #diffusionhuilesessentielles  #antibactérien #antimicrobiens #antiviral #antiinfectueux #purificateurdair ","antiviral,antibactérien,purificateurdair,diffusionhuilesessentielles,antimicrobiens,antiinfectueux",7214175747815050501,1,7214175817281243910,FR,0,1679681187,1,83
imperial4men,Le meilleur purificateur d’air au monde✅ #purificateurdair #santé #remedenaturel #plante #imperial4men #produitbio #produitnaturel #aloevera,"plante,aloevera,santé,produitbio,produitnaturel,remedenaturel,purificateurdair,imperial4men",7213702015703076101,17,7167857079650142982,FR,2,1679570887,4,932
angiie_poocket91,on en profite c'est maintenant!!!#airpur #purificateurdair #purificateur #mlm #vente #autoentrepreneur #restaurant #commerce #air,"air,restaurant,mlm,vente,commerce,airpur,purificateur,autoentrepreneur,purificateurdair",7213643302363532550,2,6705040711303038978,FR,0,1679557220,0,339
christelleservasp,"Offre EXCEPTIONNELLE sur notre PURIFICATEUR D'AIR Muliti-EFFETS Puritii😲 En effet jusqu'au 2 juin ont vous le propose a -50% payable en 4fois sans frais avec PayPal 💯entièrement sécurisé ➡️Je vais vous en dire plus sur son utilisation et ses fonctions une vrai révolution : ➡️De votre domicile à votre bureau,protégez vos espaces sous tous les angles grâce au PURIFICATEUR D'AIR Muliti-EFFETSPuritii®️ 360degres conçu pour améliorer la qualité de votre air grâce à la technologie de PURIFICATEUR la plus avancée. ➡️Ce système de filtration élégant et fonctionnel combat les polluants atmosphériques tout en éliminant jusqu'à 99.99%des Microbes,plus de 99.99% des particules ultra-fine en suspension dans l air Il peut également réduire de manière significative les polluants nocifs tels que les nouveaux contaminants,les produits chimiques,les allergènes,les cov et autres. ➡️Une technologie intelligente✅ Le PURIFICATEUR D'AIR Muliti-EFFETS Est suffisamment intelligent pour surveiller la qualité de l'air en temp réel et ajuster le niveau de filtration. La télécommande et le panneau de commande a écran tactile vous permettent de personnaliser facilement votre filtration d'air y compris le nettoyage et le remplacement du filtre et réglage. ➡️une filtration a grande échelle Cette machine aux ligne épurée contient une tonne de puissance purifiant jusqu'à 426,9pied cubes par minute  Un seul appareil peut filtrer efficacement l'air dans un Espace aussi grand qu'un court de tennis  Le PURIFICATEUR D'AIR Muliti-EFFETS fournit 360degres d'air frais et propre. ➡️ Votre maison,votre bureau,votre salle de sport ,votre salle de classe ou pratiquement tout autres Espace intérieur peut faire circuler un air jusqu'à cinq fois plus contaminée que l'air extérieur. , ➡️c'est la qu'intervient le PURIFICATEUR D'AIR Muliti-EFFETS PURITII®️ ,qui utilise une technologie innovante pour aspirer les polluants et ne rejeter que de l'air purifié et propre  ➡️ Lorsque que vous choisissiez le PURIFICATEUR D'AIR Muliti-EFFETS PURITII ®️ vous pouvez être sûr d'améliorer,la qualité de votre air quotidien en éliminant les polluants intérieur tel que le pollen,les moisissures,les acariens,les composants organique volatils,et a",,7212589464642653446,2,7180986361595349050,FR,0,1679311851,0,314
olga_la_naturopathe,"Aloe Vera est un purificateur d'air naturel, le savais-tu? #lesaviezvous  #santé #santénaturelle #remedesnaturels #bienetre #bienetreaunaturel #lasantepositive #naturopathie #medecinedouce #remedes #aloevera #purificateurdair #air  #guérir #medecinenaturelle ","air,aloevera,bienetre,santé,guérir,lesaviezvous,naturopathie,medecinedouce,bienetreaunaturel,medecinenaturelle,remedes,santénaturelle,purificateurdair,remedesnaturels,lasantepositive",7212194273352043781,160,7072513628145977346,FR,11,1679219840,56,13872
boutique_tout_chic,#cenon#parfumorientale #encins#bokhour#brum#purificateurdair #pourtoi#boutiquetoutchic#bordeaux#mdama#bijoux#babouche#jabador#muslim,"muslim,bordeaux,brum,pourtoi,bijoux,babouche,cenon,mdama,bokhour,jabador,purificateurdair,encins,parfumorientale,boutiquetoutchic",7211242218462465286,39,7201064699457178394,FR,1,1678998171,1,1160
baumanatura,"Chez Bauma Natura nous aimons la cosmétique au naturel et nous sommes ravies de vous présenter nos nouveaux hydrolats 100% local de l’Herbier des Garrigues basé à Manduel📍 Les plantes, au préalable séchées, sont distillées artisanalement à la vapeur d’eau en basse pression et en basse température afin de préserver les molécules et les principes actifs qui les composent.  Ces hydrolats sont donc très riches en principes actifs, non filtrés, bruts et 100% naturels.  Vous retrouverez en boutique les hydrolats de : ▪️Genévrier commun, magique pour résoudre les soucis de pellicules et apaiser les démangeaisons capillaires. En lotion, il purifie, apaise et rééquilibre l’épiderme. ▪️Sarriette des montagnes, idéal pour purifier la peau. Par voie orale, c’est un anti-infectieux, on va pouvoir l’utiliser en cas de gastro, angine, bronchite, cystite… Le +++, on peut même s’en servir en guise de purificateur d’air en le pulvérisant dans les pièces de la maison. ▪️Verveine citronnée, tonique, clarifiant, adoucissant et apaisant pour votre peau ; il agit également en guise “anti-cellulite” dans un gel DIY. Par voie orale, il lutte contre la fatigue et détoxifie l’organisme. ▪️Marjolaine à coquilles, ravive les teints ternes et fatigués quand on l’utilise en lotion. Il calme également les irritations, les douleurs articulaires, musculaires et menstruelles !  ▪️Et pour finir, l’hydrolat de lavande fine qui est parfait pour purifier les peaux mixtes à grasses. Il est également indispensable pour soulager les piqûres d’insectes et les coups de soleil.  #hydrolat #hydrolats #plante #nature #naturel #skincare #skin #skincareroutine #propriété #boutique #boutiquevrac #vrac #vracindependant #zerodechet #zerowaste #fabricationfrançaise #ecoresponsable #ecologie #ecology #mieux # mieuxconsommer #gard #occitanie #nimes #suddelafrance #merefille #new #newconcept ","nature,new,skin,plante,boutique,naturel,skincare,nimes,gard,skincareroutine,mieux,newconcept,ecology,suddelafrance,merefille,propriété,vrac,ecologie,occitanie,zerowaste,zerodechet,fabricationfrançaise,ecoresponsable,hydrolat,vracindependant,hydrolats,boutiquevrac",7210432073600077061,4,7210432078730234629,FR,0,1678809545,0,532
sebastien.naturo,Un purificateur de l’air bon pour tous ! #huileessentielle #huilesessentielles #citron #purification #purificateur #antiseptique #airpurifier #airpur #santenaturelle #santenaturelle🌱,"citron,purification,airpur,airpurifier,huilesessentielles,huileessentielle,purificateur,antiseptique,santenaturelle,santenaturelle🌱",7210100562627529989,98,7210100584283966213,FR,11,1678732360,17,3086
caroline.steun,"▪️Mon Rôle  Est d’informer, de conseiller et de suivre mes clientes quelque soit leurs soucis. Je suis également une consommatrice satisfaite a laquelle j’ai eu de super résultats, c’est pourquoi je vous recommande ces produits que j’utilise au quotidien. Aujourd'hui je peux vous proposer plusieurs gammes de produits 100% naturels  Voici les gammes que l’on as : >> Perte de poids >> Energie >> Raffermissement >> Problème de peau (Anti-cellulite, vergetures, eczéma, psoriasis etc...) >> Produits salle de bain >> Cheveux et ongles >> Cils et sourcils >> Anti-rides >> Huiles essentielles >> Purificateur d'air Si tu souhaites avoir un bilan gratuit personnalisé pour cibler au mieux tes besoins ou tout simplement avoir des infos envoie moi un message en privé 😊 #prendresoindesoi #produitsnaturels #gammedeproduit #pertedepoids #probiotique #huileessentielles #recommendation #travailadomicile #opportunités #mamanentrepreneure #momlife❤️ #momofinstagram #detox #scincare #goodskin ","detox,goodskin,recommendation,scincare,travailadomicile,pertedepoids,prendresoindesoi,momofinstagram,momlife❤️,produitsnaturels,opportunités,probiotique,mamanentrepreneure,huileessentielles,gammedeproduit",7208645804687478022,15,7208645814599289606,FR,5,1678393649,0,461
d.b.artiste,arbre purificateur d'air #animalartists #artlover #artist  #artistpainting #animalart # #art3f,"artist,artlover,animalart,artistpainting,animalartists,art3f",7208223760892087558,17,6768869135196620802,FR,3,1678295381,1,118
hometohome_fr,"Diffuseur d'arôme, purificateur d'air #fyp #fypシ #fypシ゚viral #viral  #viralvideo #pourtoi #pt #arome #diffuseur #tiktok #instagram #pub #publicité","instagram,viral,tiktok,pt,viralvideo,fyp,pub,pourtoi,publicité,arome,diffuseur,fypシ,fypシ゚viral",7207063336553336069,1,7207063697641638661,FR,0,1678025281,0,9
dorinepiron_vivenso,L’essayer c’est l’adopter  #CapCut #WheneverWherever #fypシ #foryou #purificateurdair #vivensoproaqua #vivensofrance #partage #temoignage #amazing #foryoupage #purification #antipollution #airpur #airsain #purity #nts #pollutioninterieur #purificateur #connecte #asthme #allergie #acariens #clean #cleaning #indispensable #bluethooth #unique #meilleurpurificateur #,"clean,amazing,cleaning,foryou,unique,purity,wheneverwherever,nts,allergie,partage,purification,indispensable,bluethooth,temoignage,airpur,asthme,foryoupage,antipollution,connecte,purificateur,fypシ,acariens,capcut,airsain,purificateurdair,vivensoproaqua,vivensofrance,pollutioninterieur,meilleurpurificateur",7227534196162465051,28,6893559146281437185,FR,3,1682791449,0,756
