name,cluster,cluster name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language,clusterLabel
eDbF4coO3OU,other,,ऋषभ पंत की गैर मौजूदगी में  ये बैट्समैन बनेगा टीम इंडिया का नया स्टार विकेट कीपर बैट्समैन,no,,no,1690767605,2023-07-31 01:07:05,cricketiya bhaiya,UCj4BPf3feZurPM4wgUnsO_g,Sports,hi,hi,22,1,,,0,0,https://i.ytimg.com/vi/eDbF4coO3OU/mqdefault.jpg,EN,Other
naamIEmS6CQ,other,Skincare,Your Salad Isn t Giving You the Vitamin A Your Eyes Need! #dryeyedisease #dryeyetreatment,no,,yes,1688566918,2023-07-05 14:07:58,KenDBerryMD,UCIma2WOQs1Mz2AuOt6wRSUw,Education,en,en-US,64757,4127,,,0,191,https://i.ytimg.com/vi/naamIEmS6CQ/mqdefault.jpg,EN,Other
h1KgbNHZKWo,other,Skincare,Strategies For Clearing Your Skin & Making It More Vibrant (Look & Feel Younger) | Dr. Mark Hyman,no,,no,1689339636,2023-07-14 13:07:36,Mark Hyman  MD,UC5IuDMmKWSsBFB0iKky6aEQ,Entertainment,,en,37117,1659,,,0,125,https://i.ytimg.com/vi/h1KgbNHZKWo/mqdefault.jpg,EN,Other
wN5QiSWYSGk,other,Skincare,Is this normal? #hairloss #dermatologist,no,,no,1690240630,2023-07-24 23:07:10,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,158457,3575,,,0,137,https://i.ytimg.com/vi/wN5QiSWYSGk/mqdefault.jpg,EN,Other
HEgW-zEZkkQ,other,Skincare,Don t Make This Painful Skincare Mistake! #dermatologist #skincaretips,no,,no,1690671606,2023-07-29 23:07:06,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,79965,2914,,,0,56,https://i.ytimg.com/vi/HEgW-zEZkkQ/mqdefault.jpg,EN,Other
qoVSnkw9rT4,other,Skincare,Summertime Skin-saving Tips For A Fun Beach Day #skincaretip#dermatologist,no,,no,1690844423,2023-07-31 23:07:23,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,16990,898,,,0,56,https://i.ytimg.com/vi/qoVSnkw9rT4/mqdefault.jpg,EN,Other
XAzZFr5UWLI,other,Skincare,Retinol On A Budget That Actually Works! #dermatologist #budgetskincare,no,,no,1690758020,2023-07-30 23:07:20,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,32393,1810,,,0,67,https://i.ytimg.com/vi/XAzZFr5UWLI/mqdefault.jpg,EN,Other
J-iLqRKmOpA,other,Skincare,Skincare Brands Are Hiding Something From You! #skincaretips #dermatologist,no,,no,1690412417,2023-07-26 23:07:17,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,65319,3468,,,0,26,https://i.ytimg.com/vi/J-iLqRKmOpA/mqdefault.jpg,EN,Other
bOL5UNHT8sk,other,Skincare,Being a bad dermatologist 😆 #dermatologist #humor,no,,no,1690153227,2023-07-23 23:07:27,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,83485,2687,,,0,92,https://i.ytimg.com/vi/bOL5UNHT8sk/mqdefault.jpg,EN,Other
H0SRvVmMFvQ,other,Skincare,10 RETINOL MYTHS DEBUNKED | Dermatologist,no,,no,1690387213,2023-07-26 16:07:13,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,22226,1631,,,0,260,https://i.ytimg.com/vi/H0SRvVmMFvQ/mqdefault.jpg,EN,Other
RifJFegVP6I,other,Skincare,How To Use Face Serums Like A Pro #skincare #dermatologist #skinexpert,no,,no,1690326010,2023-07-25 23:07:10,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,110857,4492,,,0,105,https://i.ytimg.com/vi/RifJFegVP6I/mqdefault.jpg,EN,Other
89eAu42B7MM,other,Skincare,THE BEST TIME TO USE RETINOL | Dermatologist @DrDrayzday,no,,no,1690300810,2023-07-25 16:07:10,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,36161,2180,,,0,286,https://i.ytimg.com/vi/89eAu42B7MM/mqdefault.jpg,EN,Other
S-taZ1qqbKs,other,Skincare,SKINCARE ROUTINE FOR BLACKHEADS @DrDrayzday,no,,no,1690646428,2023-07-29 16:07:28,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,32673,1949,,,0,209,https://i.ytimg.com/vi/S-taZ1qqbKs/mqdefault.jpg,EN,Other
vM2dC-rWD2A,other,Skincare,Dermatologist reacts to MOLE REMOVAL 😱 #dermatologist,no,,no,1690066831,2023-07-22 23:07:31,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,42627,1746,,,0,56,https://i.ytimg.com/vi/vM2dC-rWD2A/mqdefault.jpg,EN,Other
bmlPuY3t1rw,other,Skincare,*NEW* SKINCARE WE NEED TO DISCUSS AT ULTA | Dermatologist,no,,no,1690214433,2023-07-24 16:07:33,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,57248,2896,,,0,320,https://i.ytimg.com/vi/bmlPuY3t1rw/mqdefault.jpg,EN,Other
weoR7IdQJCw,other,Skincare,Get Rid Of Sebaceous Filaments For Good! @DrDrayzday,no,,no,1690732843,2023-07-30 16:07:43,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,29987,1808,,,0,227,https://i.ytimg.com/vi/weoR7IdQJCw/mqdefault.jpg,EN,Other
UBEjgIyp4FA,other,Forever chemicals in water,How 3M And DuPont Are Being Sued Over ‘Forever Chemicals’ In Water,yes,8,no,1686585615,2023-06-12 16:06:15,CNBC,UCvJJ_dzjViJCoLf5uKUTwoA,News & Politics,,en,176273,3317,,,0,651,https://i.ytimg.com/vi/UBEjgIyp4FA/mqdefault.jpg,EN,Other
LjHc19Ou1Tg,other,Forever chemicals in water,Do THIS to Remove PFAs (forever chemicals) from Water at Home,yes,13,yes,1688756841,2023-07-07 19:07:21,Water Filter Guru,UCs_wwjJQkH13dHcnDQV6aLw,Science & Technology,,en-US,3142,322,,,0,40,https://i.ytimg.com/vi/LjHc19Ou1Tg/mqdefault.jpg,EN,Other
5CUvPykRxHI,other,Forever chemicals in water,The Toxic Legacy of 3M s  Forever Chemicals,yes,21,yes,1671814988,2022-12-23 17:12:08,Bloomberg Originals,UCUMZ7gohGI9HcU9VNsr2FJQ,News & Politics,en,en,211912,4482,,,0,524,https://i.ytimg.com/vi/5CUvPykRxHI/mqdefault.jpg,EN,Other
sZHuZkUUYM4,other,Forever chemicals in water,How “forever chemicals” polluted America’s water,yes,24,yes,1596547804,2020-08-04 13:08:04,Vox,UCLXo7UDZvByw2ixzpQCufnA,News & Politics,,en,831774,31087,,,0,2321,https://i.ytimg.com/vi/sZHuZkUUYM4/mqdefault.jpg,EN,Other
ov7FTzDQy-k,other,Forever chemicals in water,Engineers develop water filtration system that permanently removes  forever chemicals,yes,29,yes,1682596839,2023-04-27 12:04:39,NBC News,UCeY0bbntWzzVIaj2z3QigXg,News & Politics,,en,663575,7732,,,0,1238,https://i.ytimg.com/vi/ov7FTzDQy-k/mqdefault.jpg,EN,Other
tqKEG5LxPiY,other,Forever chemicals in water,Forever Chemicals,yes,44,no,1617195614,2021-03-31 13:03:14,Reactions,UCdJ9oJ2GUF8Vmb-G63ldGWg,Science & Technology,en,en,23162,847,,,0,76,https://i.ytimg.com/vi/tqKEG5LxPiY/mqdefault.jpg,EN,Other
fOAfDJ43Bgc,other,Forever chemicals in water,Study: US water contaminated with  forever chemicals,no,,yes,1688659001,2023-07-06 15:07:41,CNN,UCupvZG-5ko_eiXAupbDfxWw,News & Politics,en,en,63657,1664,,,0,268,https://i.ytimg.com/vi/fOAfDJ43Bgc/mqdefault.jpg,EN,Other
MmKq-HZFM2M,other,Forever chemicals in water,Technology to eliminate  forever chemicals  showing positive results,no,,yes,1688686252,2023-07-06 23:07:52,CBS Evening News,UCAeWdyKJXGWmVAXFpgLNNTg,News & Politics,,en,3890,79,,,0,12,https://i.ytimg.com/vi/MmKq-HZFM2M/mqdefault.jpg,EN,Other
XwuwThlaq9I,other,Forever chemicals in water,Study found nearly half of all drinking water in the U.S. contains ‘forever chemicals’ #shorts,no,,yes,1688738475,2023-07-07 14:07:15,Yahoo News,UCKY1msUI1iVtnKHPaLOsiQg,News & Politics,,en,271416,2050,,,0,1137,https://i.ytimg.com/vi/XwuwThlaq9I/mqdefault.jpg,EN,Other
TofRHf7nFvE,other,Forever chemicals in water,Study finds that nearly half of the country s tap water could be contaminated,no,,yes,1689093256,2023-07-11 16:07:16,WUSA9,UCcT6w3xUyVshyR2_2vrMp1w,News & Politics,en,en,470,14,,,0,6,https://i.ytimg.com/vi/TofRHf7nFvE/mqdefault.jpg,EN,Other
mb1nvRrbESo,other,Forever chemicals in water,Potentially cancer-causing  forever chemicals  found in nearly half of US faucets: USGS,no,,yes,1688702155,2023-07-07 03:07:55,ABC11,UCe7cIhm4_RWsThRzBCXtmOQ,News & Politics,,,73326,648,,,0,328,https://i.ytimg.com/vi/mb1nvRrbESo/mqdefault.jpg,EN,Other
oCY3O9tU_gA,other,Forever chemicals in water,US study reveals nearly half of US tap water contains ‘forever chemicals’ #shorts,no,,yes,1689123616,2023-07-12 01:07:16,Fox Business,UCCXoCcu9Rp7NPbTzIvogpZg,News & Politics,,en-US,28292,1379,,,0,80,https://i.ytimg.com/vi/oCY3O9tU_gA/mqdefault.jpg,EN,Other
4ammkl3U-iU,other,Forever chemicals in water,Nearly half of tap water in US contains forever chemicals,no,,yes,1688819088,2023-07-08 12:07:48,WUSA9,UCcT6w3xUyVshyR2_2vrMp1w,News & Politics,en,en,665,16,,,0,5,https://i.ytimg.com/vi/4ammkl3U-iU/mqdefault.jpg,EN,Other
I75qa0kTeY4,other,Forever chemicals in water,Here s what s in your bottled water (Marketplace),no,,no,1523053801,2018-04-06 22:04:01,CBC News,UCuFFtHWoLl5fauMMD5Ww2jA,News & Politics,,en-GB,10549656,99553,,,0,12124,https://i.ytimg.com/vi/I75qa0kTeY4/mqdefault.jpg,EN,Other
oaxsaY9lIWE,other,Forever chemicals in water,The Forever Chemicals -- The Full Show | Great Lakes Now,no,,yes,1553817804,2019-03-29 00:03:24,Detroit Public TV,UCeKem7g09AKfD1KNR1ytjhA,News & Politics,,en,63361,1143,,,0,193,https://i.ytimg.com/vi/oaxsaY9lIWE/mqdefault.jpg,EN,Other
WIgLLpcanPM,other,Forever chemicals in water,Gravitas Plus: Everything you must know about the deadly Forever Chemicals,no,,no,1625409011,2021-07-04 14:07:11,WION,UC_gUM8rL-Lrg6O3adPW9K1g,News & Politics,en,en,2912998,65072,,,0,4051,https://i.ytimg.com/vi/WIgLLpcanPM/mqdefault.jpg,EN,Other
XPCaM9Rzzbs,other,,Can desalination solve the global water crisis?,no,,no,1621000826,2021-05-14 14:05:26,DW Planet A,UCb72Gn5LXaLEcsOuPKGfQOg,Education,,en,2173244,62465,,,0,4772,https://i.ytimg.com/vi/XPCaM9Rzzbs/mqdefault.jpg,EN,Other
u4Bqo6z19LM,other,,De afvaldump door Rijkswaterstaat - deel 2,no,,no,1601302134,2020-09-28 14:09:54,Zembla,UCMo9uZjfZuvVRxKDgaTBOyQ,News & Politics,,nl-NL,121282,1520,,,0,510,https://i.ytimg.com/vi/u4Bqo6z19LM/mqdefault.jpg,EN,Other
EPwQ5mygJ-8,other,,How To Fix The Water Crisis | CNBC Marathon,no,,no,1685462410,2023-05-30 16:05:10,CNBC,UCvJJ_dzjViJCoLf5uKUTwoA,News & Politics,,en,152628,1932,,,0,364,https://i.ytimg.com/vi/EPwQ5mygJ-8/mqdefault.jpg,EN,Other
HYvyQ0qU-nU,other,Forever chemicals in water,Do THIS to Remove Fluoride from Your Drinking Water at Home,no,,yes,1666909627,2022-10-27 22:10:07,Water Filter Guru,UCs_wwjJQkH13dHcnDQV6aLw,Science & Technology,,en-US,19279,837,,,0,108,https://i.ytimg.com/vi/HYvyQ0qU-nU/mqdefault.jpg,EN,Other
fuF8cVJmHIE,other,Forever chemicals in water,Is the PUR PLUS the Best Faucet Water Filter?,no,,yes,1674077564,2023-01-18 21:01:44,Water Filter Guru,UCs_wwjJQkH13dHcnDQV6aLw,Science & Technology,,en-US,17891,520,,,0,82,https://i.ytimg.com/vi/fuF8cVJmHIE/mqdefault.jpg,EN,Other
C08xGTiZZ74,other,,💦 Healthy Water: Which is BEST WATER to Drink 💦,no,,yes,1555794008,2019-04-20 21:04:08,KenDBerryMD,UCIma2WOQs1Mz2AuOt6wRSUw,Education,en,en,596787,21951,,,0,1951,https://i.ytimg.com/vi/C08xGTiZZ74/mqdefault.jpg,EN,Other
LObbHbx_2fY,other,Water filters,Do Water Filters Really Purify Your Water? | Talking Point | Full Episode,no,,no,1621252805,2021-05-17 12:05:05,CNA Insider,UC_Lnb8ZHqqgLbp-7hltuT9w,News & Politics,en-GB,en,1326545,18587,,,0,2048,https://i.ytimg.com/vi/LObbHbx_2fY/mqdefault.jpg,EN,Other
9tlUDAt03wk,other,Water filters,I found out the #berkey PF2 fluoride filters were adding aluminum to our water,no,,yes,1670544525,2022-12-09 00:12:45,Water Filter Guru,UCs_wwjJQkH13dHcnDQV6aLw,Science & Technology,,,4610,126,,,0,23,https://i.ytimg.com/vi/9tlUDAt03wk/mqdefault.jpg,EN,Other
Nway30U8UNs,other,Water filters,I Lab Tested a Springwell Well Water Treatment System to Find Out if it Really Works,no,,yes,1680223366,2023-03-31 00:03:46,Water Filter Guru,UCs_wwjJQkH13dHcnDQV6aLw,Science & Technology,,en-US,2599,103,,,0,16,https://i.ytimg.com/vi/Nway30U8UNs/mqdefault.jpg,EN,Other
NubOZMtj68g,other,Water filters,I Tested an AquaTru Countertop RO… Is It as Good as They Say?,no,,no,1684175560,2023-05-15 18:05:40,Water Filter Guru,UCs_wwjJQkH13dHcnDQV6aLw,Science & Technology,,en-US,3507,167,,,0,99,https://i.ytimg.com/vi/NubOZMtj68g/mqdefault.jpg,EN,Other
jgPkmRlmiWw,other,Water filters,Do THIS to Remove Chlorine from Water (Top 5 Expert Techniques),no,,yes,1685453789,2023-05-30 13:05:29,Water Filter Guru,UCs_wwjJQkH13dHcnDQV6aLw,Science & Technology,,en-US,1156,96,,,0,20,https://i.ytimg.com/vi/jgPkmRlmiWw/mqdefault.jpg,EN,Other
BwrRpfsc0pU,other,Water filters,The BEST Well Water Filtration System…That Culligan Doesn t Want You Knowing About,no,,yes,1690657211,2023-07-29 19:07:11,Water Filter Guru,UCs_wwjJQkH13dHcnDQV6aLw,Science & Technology,,en-US,586,58,,,0,11,https://i.ytimg.com/vi/BwrRpfsc0pU/mqdefault.jpg,EN,Other
Ebm3ZLuEew4,other,Water filters,[Lab Tested] How Well Does the Waterdrop G3 P800 Reverse Osmosis System Actually Work?,no,,yes,1681671683,2023-04-16 19:04:23,Water Filter Guru,UCs_wwjJQkH13dHcnDQV6aLw,Science & Technology,,en,4587,187,,,0,88,https://i.ytimg.com/vi/Ebm3ZLuEew4/mqdefault.jpg,EN,Other
HeRGnHuYol8,other,Water filters,Best Water Pitcher Filters Tier List - 3rd Party Laboratory Tested,no,,no,1636129803,2021-11-05 16:11:03,Modern Castle,UCf9uCUUVKCv4ieTkmUkspiw,Education,,en,471178,9248,,,0,1800,https://i.ytimg.com/vi/HeRGnHuYol8/mqdefault.jpg,EN,Other
5fqRSOo7u6M,other,Water filters,Tap Water vs Bottled Water: The Great Debate About Which One is the Best Choice,no,,yes,1672437602,2022-12-30 22:12:02,Water Filter Guru,UCs_wwjJQkH13dHcnDQV6aLw,Science & Technology,,en-US,1618,54,,,0,23,https://i.ytimg.com/vi/5fqRSOo7u6M/mqdefault.jpg,EN,Other
5ALeRsbz3H0,other,Forever chemicals in water,Forever Chemicals  found in 45% of US water samples,no,,yes,1688683151,2023-07-06 22:07:11,Click On Detroit | Local 4 | WDIV,UCqMdEOPBZbGPykVOhUqWqfA,News & Politics,,,1238,17,,,0,4,https://i.ytimg.com/vi/5ALeRsbz3H0/mqdefault.jpg,EN,Other
CzL_PqQmvuI,other,Forever chemicals in water,Nearly half of US tap water contains ‘forever chemicals ’ study warns,no,,yes,1689099302,2023-07-11 18:07:02,Fox Business,UCCXoCcu9Rp7NPbTzIvogpZg,News & Politics,,,4241,132,,,0,53,https://i.ytimg.com/vi/CzL_PqQmvuI/mqdefault.jpg,EN,Other
iDhTQ0eB3EU,other,Forever chemicals in water,Health News: Forever chemicals found in water filters,no,,yes,1689104075,2023-07-11 19:07:35,Atlanta News First,UCWElIIlFx2JiyI9UVrbrEcw,News & Politics,,,1006,27,,,0,1,https://i.ytimg.com/vi/iDhTQ0eB3EU/mqdefault.jpg,EN,Other
PCNWLTA4_ms,other,Forever chemicals in water,Contaminated Tap Water Found Across the U.S.,no,,yes,1688687765,2023-07-06 23:07:05,The National Desk,UCvAnclelY8eSq8GyPE19KTw,News & Politics,en,en,651,25,,,0,5,https://i.ytimg.com/vi/PCNWLTA4_ms/mqdefault.jpg,EN,Other
kchYNBXCjGM,other,Forever chemicals in water,Forever chemicals  in Twin Cities waterways,no,,no,1690897433,2023-08-01 13:08:53,FOX 9 Minneapolis-St. Paul,UClwddNv0Cr6SIEGkzVK886w,News & Politics,,en,168,5,,,0,2,https://i.ytimg.com/vi/kchYNBXCjGM/mqdefault.jpg,EN,Other
lHB2AZyhvMU,other,Forever chemicals in water,Supreme Court Guts Clean Water Act as Conservative Justices Side with Polluters and Developers,no,,no,1685542770,2023-05-31 14:05:30,Democracy Now!,UCzuqE7-t13O4NIDYJfakrhw,News & Politics,en,en,48644,1531,,,0,703,https://i.ytimg.com/vi/lHB2AZyhvMU/mqdefault.jpg,EN,Other
PXkyJHXRpDo,other,Forever chemicals in water,Toxic Chemicals Found in US Water 🚰,no,,yes,1689973263,2023-07-21 21:07:03,Facts Matter with Roman Balmakov,UCXuwhn5_41m4VxZJ3wcDyxA,Entertainment,,en-US,22524,3318,,,0,93,https://i.ytimg.com/vi/PXkyJHXRpDo/mqdefault.jpg,EN,Other
-dZGzXHzp2c,other,Forever chemicals in water,Celebrating 30 Years of Environmental Progress,no,,yes,1683292963,2023-05-05 13:05:43,Environmental Working Group (EWG),UC0HuASskjV3jhgj2ONLc8VA,Nonprofits & Activism,,en,424,18,,,0,4,https://i.ytimg.com/vi/-dZGzXHzp2c/mqdefault.jpg,EN,Other
fuoCeM3fA-A,other,,Katie Ledecky makes swimming history with major world championship wins,no,,no,1690845954,2023-07-31 23:07:54,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,News & Politics,,en-US,4689,88,,,0,,https://i.ytimg.com/vi/fuoCeM3fA-A/mqdefault.jpg,EN,Other
ja0ioX6GSz0,other,Water filters,Best Water Filter? Brita  ZeroWater  PUR  Berkey  Aquaphor  AquaTrue,no,,no,1630860639,2021-09-05 16:09:39,Project Farm,UC2rzsm1Qi6N1X-wuOg_p0Ng,Howto & Style,en,en,3463167,126599,,,0,19212,https://i.ytimg.com/vi/ja0ioX6GSz0/mqdefault.jpg,EN,Other
85Fw4e2D7_k,other,Forever chemicals in water,How Can You Remove  Forever Chemicals  from Your Drinking Water?,no,,no,1587722684,2020-04-24 10:04:44,The Doctors,UCjH0RBT-7QhpSgLFnPLgD0Q,Entertainment,en,en,25501,387,,,0,94,https://i.ytimg.com/vi/85Fw4e2D7_k/mqdefault.jpg,EN,Other
igk__4R3TkA,other,Forever chemicals in water,Like a Forever Chemical,no,,yes,1586305950,2020-04-08 00:04:30,Environmental Chemistry Explained,UCgW_stImMCcu31qut6i4jKQ,People & Blogs,,en-US,2133,80,,,0,21,https://i.ytimg.com/vi/igk__4R3TkA/mqdefault.jpg,EN,Other
nRhr_tILbOM,other,,AfterShock - Nepal s untold water story,no,,no,1474997326,2016-09-27 17:09:46,WaterAid,UC3JVuo2A_Am7XW5tkFZRi5A,Nonprofits & Activism,,en-GB,30535,119,,,0,4,https://i.ytimg.com/vi/nRhr_tILbOM/mqdefault.jpg,EN,Other
sDjDtT1nJdg,other,,360 Tour: A Rural Village in Ethiopia Gets Clean Water,no,,no,1524696192,2018-04-25 22:04:12,Lifewater,UC2ioHflkEsMaUtbSCZ_tUAA,Nonprofits & Activism,,en,16638,85,,,0,3,https://i.ytimg.com/vi/sDjDtT1nJdg/mqdefault.jpg,EN,Other
sOtzPKLYWmo,other,Forever chemicals in water,Forever Chemicals?! 😳,no,,no,1681238100,2023-04-11 18:04:00,The Feed with Dr. G,UCDlMND24SJwt4N_o2g5bIoA,Science & Technology,,,560,16,,,0,4,https://i.ytimg.com/vi/sOtzPKLYWmo/mqdefault.jpg,EN,Other
vdaXW4hOe-k,other,Forever chemicals in water,Scientists have invented a way to break down toxic ‘forever chemicals’,no,,no,1682510450,2023-04-26 12:04:50,World Economic Forum,UCw-kH-Od73XDAt7qtH9uBYA,News & Politics,en,en,1805,62,,,0,,https://i.ytimg.com/vi/vdaXW4hOe-k/mqdefault.jpg,EN,Other
uNQLOU8aATc,other,,A More Efficient Method for Harvesting Hydrogen,no,,yes,1672859930,2023-01-04 19:01:50,Michigan Engineering,UCSvOdBJgMnTYsK-cZIGZSYQ,Science & Technology,,en-US,19798,171,,,0,22,https://i.ytimg.com/vi/uNQLOU8aATc/mqdefault.jpg,EN,Other
uhRWFwgZBxY,other,Forever chemicals in water,Study: Almost half of tap water in US contaminated with  forever chemicals,no,,yes,1689379655,2023-07-15 00:07:35,9NEWS,UC72nbKQLSDyiSARhg0Ywj4w,News & Politics,en,en,495,3,,,0,1,https://i.ytimg.com/vi/uhRWFwgZBxY/mqdefault.jpg,EN,Other
O6yYTvUnQOM,other,Water filters,Medical Minute: Water Filters,no,,yes,1689280625,2023-07-13 20:07:05,News On 6/KOTV,UCJBVNt_BTTl2v4qtLScyxpw,News & Politics,,,20,0,,,0,0,https://i.ytimg.com/vi/O6yYTvUnQOM/mqdefault.jpg,EN,Other
PFDzJyQnMgg,other,,Waarom verdwijnt vervuilde grond in onze natuurplassen?,no,,yes,1569578568,2019-09-27 10:09:48,Zembla,UCMo9uZjfZuvVRxKDgaTBOyQ,News & Politics,,nl-NL,86134,746,,,0,238,https://i.ytimg.com/vi/PFDzJyQnMgg/mqdefault.jpg,EN,Other
LG9DgqxGPYg,other,,The Problem We Solve in Wastewater Recovery | Aquatron | Livprotec,no,,no,1690353414,2023-07-26 06:07:54,Scalene Livprotec,UCuIOVXiJ6abcaqGNg1CLqcA,Science & Technology,,,8,2,,,0,0,https://i.ytimg.com/vi/LG9DgqxGPYg/mqdefault.jpg,EN,Other
rFXG4aHCFZU,other,,RO & Water Softner Treatment,no,,no,1690396310,2023-07-26 18:07:50,Urban Green,UCIOtsWGG6OCjqBSsLUTQDAw,People & Blogs,,,58,1,,,0,0,https://i.ytimg.com/vi/rFXG4aHCFZU/mqdefault.jpg,EN,Other
AXH-YvyvP1g,other,,Microplastics in the Environment,no,,no,1689767164,2023-07-19 11:07:04,Democratising Neuroscience,UCadTO4M6-cv4Zog5i6wFLBg,People & Blogs,,hi,24,2,,,0,0,https://i.ytimg.com/vi/AXH-YvyvP1g/mqdefault.jpg,EN,Other
VGqeSqfed40,other,,Accelerating the change to cleaner technology,no,,no,1689623240,2023-07-17 19:07:20,Chandler Engineering,UC9Tk6z_Lu92pVdKHJv9WeIQ,Science & Technology,,en,180,3,,,0,0,https://i.ytimg.com/vi/VGqeSqfed40/mqdefault.jpg,EN,Other
FOgO_EuaYsQ,other,,this chemistry life hack is a lie,no,,no,1682456205,2023-04-25 20:04:45,Reactions,UCdJ9oJ2GUF8Vmb-G63ldGWg,Science & Technology,en,en,11311,858,,,0,37,https://i.ytimg.com/vi/FOgO_EuaYsQ/mqdefault.jpg,EN,Other
wc5MNTKLnns,other,,What Happened To Skype,no,,no,1688313641,2023-07-02 16:07:41,CNBC,UCvJJ_dzjViJCoLf5uKUTwoA,News & Politics,,en,450637,6542,,,0,638,https://i.ytimg.com/vi/wc5MNTKLnns/mqdefault.jpg,EN,Other
2BOdJadZflw,other,,How Empty Offices Become Apartments In The U.S.,no,,no,1689436802,2023-07-15 16:07:02,CNBC,UCvJJ_dzjViJCoLf5uKUTwoA,News & Politics,,en,1037332,11157,,,0,1729,https://i.ytimg.com/vi/2BOdJadZflw/mqdefault.jpg,EN,Other
9kuNycfklN4,other,,The Secret Power of Homeschoolers,no,,no,1665590406,2022-10-12 16:10:06,VICE News,UCZaT_X_mc0BI-djXOlfhqWQ,News & Politics,en,en-US,924580,15789,,,0,6943,https://i.ytimg.com/vi/9kuNycfklN4/mqdefault.jpg,EN,Other
lwRksTR538g,other,,Fox Host Greg Gutfeld Thinks Trump Has The Right To Destroy Evidence Against Him,no,,no,1690826418,2023-07-31 18:07:18,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,67204,5148,,,0,725,https://i.ytimg.com/vi/lwRksTR538g/mqdefault.jpg,EN,Other
OSlX-Fm3f5w,other,,Trump Gets Torched By Judge As Lawsuit Against CNN Is Dismissed,no,,no,1690822812,2023-07-31 17:07:12,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,125485,8613,,,0,726,https://i.ytimg.com/vi/OSlX-Fm3f5w/mqdefault.jpg,EN,Other
B-nFuZvJi6M,other,,Here s How Donald Trump Plans To Save His Bacon,no,,no,1690907442,2023-08-01 16:08:42,The Damage Report,UCl9roQQwv4o4OuBj3FhQdDQ,News & Politics,,en-US,2138,627,,,0,0,https://i.ytimg.com/vi/B-nFuZvJi6M/mqdefault.jpg,EN,Other
grmGf_LfC8M,other,,Fox Host Tells Republican To Get Moving On Impeachment Despite Lack Of Evidence,no,,no,1690740054,2023-07-30 18:07:54,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,73479,5764,,,0,1107,https://i.ytimg.com/vi/grmGf_LfC8M/mqdefault.jpg,EN,Other
pnFsXzYBU2s,other,,Democrats Tell Biden To Stay Completely Silent About Trump s Legal Problems,no,,no,1690743656,2023-07-30 19:07:56,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,74749,5637,,,0,636,https://i.ytimg.com/vi/pnFsXzYBU2s/mqdefault.jpg,EN,Other
gkZgT7e16UM,other,,How Did Lazy Trump Get All Those Documents Out of the White House?,no,,no,1685476810,2023-05-30 20:05:10,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,88315,5659,,,0,588,https://i.ytimg.com/vi/gkZgT7e16UM/mqdefault.jpg,EN,Other
dphq5X-rMew,other,,How the “lost cities” of the Amazon were finally found,no,,no,1657195232,2022-07-07 12:07:32,Vox,UCLXo7UDZvByw2ixzpQCufnA,News & Politics,,en-US,2192661,59594,,,0,1750,https://i.ytimg.com/vi/dphq5X-rMew/mqdefault.jpg,EN,Other
xFrkYXsU5OI,other,,X takes down flashing sign from San Francisco headquarters,no,,no,1690867812,2023-08-01 05:08:12,NBC News,UCeY0bbntWzzVIaj2z3QigXg,News & Politics,,en,6838,83,,,0,75,https://i.ytimg.com/vi/xFrkYXsU5OI/mqdefault.jpg,EN,Other
